user,item,skill,correct,wins,fails
26,8,1,1,238,59
26,9,0,1,254,34
26,10,0,1,255,34
26,11,1,1,239,59
26,12,2,1,39,8
26,13,2,1,40,8
26,14,2,1,41,8
26,15,3,1,108,9
26,16,3,1,109,9
26,17,3,1,110,9
26,18,0,1,256,34
26,19,0,1,257,34
26,20,1,1,240,59
26,21,0,1,258,34
26,23,0,1,259,34
26,24,1,1,241,59
26,22,0,1,260,34
26,25,0,1,261,34
26,26,1,1,242,59
26,31,4,1,202,91
26,32,4,1,203,91
26,33,4,0,203,92
26,33,4,1,204,92
26,28,4,1,205,92
26,29,4,0,205,93
26,29,4,1,206,93
26,30,4,0,206,94
26,30,4,1,207,94
26,37,4,0,207,95
26,37,4,1,208,95
26,38,4,1,209,95
26,39,4,1,210,95
26,37,4,0,210,96
26,37,4,1,211,96
26,38,4,1,212,96
26,39,4,0,212,97
26,39,4,1,213,97
26,34,4,1,214,97
26,35,4,1,215,97
26,40,4,0,215,98
26,40,4,1,216,98
26,40,4,1,217,98
26,40,4,1,218,98
26,56,5,1,185,54
26,57,5,1,186,54
26,58,5,1,187,54
26,59,5,0,187,55
26,59,5,1,188,55
26,105,7,0,179,63
26,105,7,1,180,63
26,107,7,0,180,64
26,107,7,1,181,64
26,105,7,0,181,65
26,105,7,1,182,65
26,107,7,0,182,66
26,107,7,1,183,66
26,106,7,0,183,67
26,106,7,1,184,67
26,60,6,0,170,34
26,60,6,1,171,34
26,61,5,0,188,56
26,61,5,1,189,56
26,64,6,0,171,35
26,64,6,1,172,35
26,62,5,1,190,56
26,63,6,0,172,36
26,63,6,1,173,36
26,65,6,0,173,37
26,65,6,1,174,37
26,66,5,1,191,56
26,68,6,0,174,38
26,68,6,1,175,38
26,67,6,0,175,39
26,67,6,1,176,39
26,69,6,0,176,40
26,69,6,1,177,40
26,70,5,1,192,56
26,71,6,1,178,40
26,73,6,1,179,40
26,72,6,0,179,41
26,72,6,1,180,41
26,74,7,0,184,68
26,74,7,1,185,68
26,75,7,1,186,68
26,76,7,0,186,69
26,76,7,1,187,69
26,77,5,1,193,56
26,80,5,1,194,56
26,82,6,1,181,41
26,81,6,1,182,41
26,83,6,1,183,41
26,84,5,1,195,56
26,85,6,1,184,41
26,87,6,1,185,41
26,86,6,1,186,41
26,88,5,1,196,56
26,89,6,1,187,41
26,91,6,1,188,41
26,90,6,1,189,41
26,92,7,1,188,69
26,93,7,1,189,69
26,94,7,1,190,69
26,111,7,1,191,69
26,112,7,0,191,70
26,112,7,1,192,70
26,113,7,0,192,71
26,113,7,1,193,71
26,108,7,0,193,72
26,108,7,1,194,72
26,110,7,0,194,73
26,110,7,1,195,73
26,109,7,1,196,73
26,115,7,1,197,73
26,116,7,1,198,73
26,117,7,1,199,73
26,114,7,0,199,74
26,114,7,1,200,74
26,197,7,0,200,75
26,197,7,1,201,75
26,198,7,0,201,76
26,198,7,1,202,76
26,121,7,1,203,76
26,122,7,0,203,77
26,122,7,1,204,77
26,123,7,1,205,77
26,118,7,1,206,77
26,119,7,1,207,77
26,120,7,1,208,77
26,124,8,1,125,31
26,125,9,1,226,52
26,126,10,1,114,15
26,127,8,1,126,31
26,128,9,1,227,52
26,129,10,1,115,15
26,130,9,1,228,52
26,131,8,1,127,31
26,132,10,1,116,15
26,133,10,1,117,15
26,134,8,1,128,31
26,135,9,1,229,52
26,136,9,1,230,52
26,137,9,1,231,52
26,138,8,1,129,31
26,139,9,1,232,52
26,140,10,1,118,15
26,142,9,1,233,52
26,141,0,0,261,35
26,141,0,1,262,35
26,143,1,1,243,59
26,163,3,1,111,9
26,164,11,0,33,18
26,164,11,1,34,18
26,165,5,1,197,56
26,166,1,1,244,59
26,168,11,0,34,19
26,168,11,1,35,19
26,169,5,0,197,57
26,169,5,1,198,57
26,167,3,1,112,9
26,170,1,1,245,59
26,171,11,0,35,20
26,171,11,1,36,20
26,172,5,1,199,57
26,173,3,1,113,9
26,174,1,1,246,59
26,175,9,1,234,52
26,176,3,1,114,9
26,177,1,0,246,60
26,177,1,1,247,60
26,178,1,1,248,60
26,179,1,1,249,60
26,180,1,0,249,61
26,180,1,1,250,61
26,222,9,1,235,52
26,223,1,1,251,61
26,199,1,0,251,62
26,199,1,1,252,62
26,200,1,0,252,63
26,200,1,1,253,63
26,191,1,1,254,63
26,193,6,0,189,42
26,193,6,1,190,42
26,194,1,0,254,64
26,194,1,1,255,64
26,201,1,0,255,65
26,201,1,1,256,65
26,202,1,1,257,65
26,203,1,1,258,65
26,262,6,1,191,42
26,265,1,1,259,65
26,144,8,1,130,31
26,145,9,1,236,52
26,146,10,1,119,15
26,227,5,1,200,57
27,0,0,1,263,35
27,1,0,1,264,35
27,2,0,1,265,35
27,3,0,1,266,35
27,6,0,1,267,35
27,9,0,1,268,35
27,4,0,0,268,36
27,4,0,1,269,36
27,7,0,1,270,36
27,10,0,1,271,36
27,5,1,1,260,65
27,8,1,0,260,66
27,8,1,1,261,66
27,11,1,1,262,66
27,12,2,1,42,8
27,13,2,1,43,8
27,14,2,1,44,8
27,15,3,1,115,9
27,16,3,1,116,9
27,17,3,1,117,9
27,19,0,1,272,36
27,23,0,1,273,36
27,25,0,1,274,36
27,18,0,1,275,36
27,21,0,1,276,36
27,22,0,1,277,36
27,20,1,1,263,66
27,24,1,1,264,66
27,26,1,1,265,66
27,32,4,1,219,98
27,31,4,1,220,98
27,31,4,1,221,98
27,33,4,0,221,99
27,33,4,1,222,99
27,32,4,0,222,100
27,32,4,1,223,100
27,28,4,1,224,100
27,29,4,1,225,100
27,30,4,1,226,100
27,34,4,1,227,100
27,35,4,1,228,100
27,36,4,1,229,100
27,41,4,0,229,101
27,41,4,1,230,101
27,41,4,1,231,101
27,41,4,1,232,101
27,56,5,0,200,58
27,56,5,1,201,58
27,57,5,1,202,58
27,58,5,1,203,58
27,59,5,1,204,58
27,105,7,0,208,78
27,105,7,1,209,78
27,107,7,0,209,79
27,107,7,1,210,79
27,106,7,1,211,79
27,60,6,0,191,43
27,60,6,1,192,43
27,61,5,1,205,58
27,62,5,1,206,58
27,66,5,1,207,58
27,70,5,1,208,58
27,63,6,1,193,43
27,67,6,1,194,43
27,71,6,1,195,43
27,64,6,1,196,43
27,68,6,1,197,43
27,72,6,1,198,43
27,65,6,1,199,43
27,69,6,1,200,43
27,73,6,1,201,43
27,74,7,1,212,79
27,75,7,0,212,80
27,75,7,1,213,80
27,76,7,1,214,80
27,74,7,1,215,80
27,75,7,1,216,80
27,76,7,1,217,80
27,111,7,1,218,80
27,112,7,1,219,80
27,113,7,1,220,80
27,124,8,1,131,31
27,127,8,1,132,31
27,125,9,1,237,52
27,128,9,1,238,52
27,126,10,1,120,15
27,129,10,1,121,15
27,124,8,0,132,32
27,124,8,1,133,32
27,127,8,1,134,32
27,125,9,1,239,52
27,128,9,1,240,52
27,126,10,1,122,15
27,129,10,1,123,15
27,130,9,0,240,53
27,130,9,1,241,53
27,131,8,0,134,33
27,131,8,1,135,33
27,132,10,1,124,15
27,134,8,1,136,33
27,133,10,0,124,16
27,133,10,1,125,16
27,135,9,1,242,53
28,0,0,1,278,36
28,1,0,1,279,36
28,2,0,1,280,36
28,3,0,1,281,36
28,4,0,1,282,36
28,5,1,1,266,66
28,6,0,1,283,36
28,7,0,1,284,36
28,8,1,1,267,66
28,9,0,1,285,36
28,10,0,1,286,36
28,11,1,1,268,66
28,19,0,1,287,36
28,18,0,1,288,36
28,20,1,1,269,66
28,23,0,1,289,36
28,21,0,1,290,36
28,24,1,1,270,66
28,25,0,1,291,36
28,22,0,1,292,36
28,26,1,1,271,66
29,0,0,1,293,36
29,1,0,1,294,36
29,2,0,1,295,36
29,3,0,1,296,36
29,4,0,1,297,36
29,5,1,1,272,66
29,6,0,1,298,36
29,7,0,1,299,36
29,8,1,1,273,66
29,9,0,1,300,36
29,10,0,1,301,36
29,11,1,1,274,66
29,12,2,1,45,8
29,13,2,1,46,8
29,14,2,1,47,8
29,15,3,1,118,9
29,16,3,1,119,9
29,17,3,1,120,9
29,19,0,1,302,36
29,18,0,1,303,36
29,20,1,1,275,66
29,23,0,1,304,36
29,21,0,1,305,36
29,24,1,1,276,66
29,25,0,1,306,36
29,22,0,1,307,36
29,26,1,1,277,66
29,31,4,0,232,102
29,31,4,1,233,102
29,32,4,0,233,103
29,32,4,1,234,103
29,33,4,0,234,104
29,33,4,1,235,104
29,28,4,0,235,105
29,28,4,1,236,105
29,29,4,0,236,106
29,29,4,1,237,106
29,59,5,0,208,59
29,59,5,1,209,59
29,105,7,0,220,81
29,105,7,1,221,81
29,107,7,0,221,82
29,107,7,1,222,82
29,106,7,0,222,83
29,106,7,1,223,83
29,60,6,0,201,44
29,60,6,1,202,44
29,61,5,0,209,60
29,61,5,1,210,60
29,62,5,1,211,60
29,63,6,1,203,44
29,65,6,1,204,44
29,64,6,0,204,45
29,64,6,1,205,45
29,66,5,1,212,60
29,67,6,1,206,45
29,69,6,1,207,45
29,68,6,0,207,46
29,68,6,1,208,46
29,70,5,1,213,60
29,71,6,1,209,46
29,72,6,1,210,46
29,73,6,1,211,46
29,74,7,0,223,84
29,74,7,1,224,84
29,75,7,0,224,85
29,75,7,1,225,85
29,76,7,0,225,86
29,76,7,1,226,86
29,77,5,1,214,60
29,78,5,0,214,61
29,78,5,1,215,61
29,79,5,1,216,61
29,92,7,0,226,87
29,92,7,1,227,87
29,93,7,0,227,88
29,93,7,1,228,88
29,94,7,0,228,89
29,94,7,1,229,89
29,111,7,1,230,89
29,112,7,0,230,90
29,112,7,1,231,90
29,113,7,0,231,91
29,113,7,1,232,91
29,80,5,1,217,61
29,81,6,1,212,46
29,82,6,1,213,46
29,83,6,1,214,46
29,84,5,1,218,61
29,85,6,1,215,46
29,87,6,1,216,46
29,86,6,0,216,47
29,86,6,1,217,47
29,88,5,1,219,61
29,89,6,1,218,47
29,90,6,1,219,47
29,91,6,1,220,47
29,108,7,0,232,92
29,108,7,1,233,92
29,110,7,1,234,92
29,109,7,1,235,92
29,98,5,1,220,61
29,99,5,1,221,61
29,115,7,1,236,92
29,116,7,1,237,92
29,117,7,1,238,92
29,114,7,1,239,92
29,197,7,1,240,92
29,198,7,1,241,92
29,124,8,1,137,33
29,125,9,1,243,53
29,126,10,0,125,17
29,126,10,1,126,17
29,127,8,1,138,33
29,128,9,1,244,53
29,129,10,1,127,17
29,130,9,1,245,53
29,131,8,1,139,33
29,132,10,1,128,17
29,134,8,1,140,33
29,135,9,0,245,54
29,135,9,1,246,54
29,133,10,0,128,18
29,133,10,1,129,18
29,124,8,1,141,33
29,125,9,1,247,54
29,126,10,1,130,18
29,127,8,1,142,33
29,128,9,1,248,54
29,129,10,1,131,18
29,124,8,1,143,33
29,125,9,1,249,54
29,126,10,1,132,18
29,127,8,1,144,33
29,128,9,1,250,54
29,129,10,1,133,18
29,124,8,0,144,34
29,124,8,1,145,34
29,125,9,1,251,54
29,126,10,1,134,18
29,127,8,0,145,35
29,127,8,1,146,35
29,128,9,1,252,54
29,129,10,1,135,18
29,130,9,1,253,54
29,131,8,1,147,35
29,132,10,1,136,18
29,134,8,1,148,35
29,135,9,1,254,54
29,133,10,1,137,18
29,136,9,1,255,54
29,137,9,0,255,55
29,137,9,1,256,55
29,138,8,1,149,35
29,139,9,1,257,55
29,140,10,1,138,18
29,142,9,1,258,55
29,141,0,1,308,36
29,143,1,1,278,66
29,163,3,1,121,9
29,164,11,0,36,21
29,164,11,1,37,21
29,165,5,0,221,62
29,165,5,1,222,62
29,166,1,1,279,66
29,168,11,1,38,21
29,169,5,1,223,62
29,167,3,1,122,9
29,170,1,1,280,66
29,171,11,1,39,21
29,172,5,1,224,62
29,173,3,1,123,9
29,174,1,1,281,66
29,175,9,1,259,55
29,176,3,1,124,9
29,177,1,1,282,66
29,182,9,1,260,55
29,184,9,1,261,55
29,186,9,1,262,55
29,183,3,1,125,9
29,185,3,1,126,9
29,187,3,1,127,9
29,178,1,0,282,67
29,178,1,1,283,67
29,179,1,0,283,68
29,179,1,1,284,68
29,180,1,1,285,68
29,222,9,0,262,56
29,222,9,1,263,56
29,223,1,1,286,68
29,224,9,1,264,56
29,225,3,1,128,9
29,199,1,1,287,68
29,190,9,1,265,56
29,200,1,0,287,69
29,200,1,1,288,69
29,189,9,1,266,56
29,188,9,1,267,56
29,191,1,0,288,70
29,191,1,1,289,70
29,193,6,0,220,48
29,193,6,1,221,48
29,226,3,1,129,9
29,192,9,1,268,56
29,194,1,1,290,70
29,256,9,1,269,56
29,259,3,0,129,10
29,259,3,1,130,10
29,201,1,1,291,70
29,260,3,1,131,10
29,257,9,1,270,56
29,261,3,1,132,10
29,258,9,1,271,56
29,203,1,1,292,70
29,202,1,1,293,70
29,227,5,1,225,62
30,28,4,0,237,107
30,28,4,1,238,107
30,29,4,0,238,108
30,29,4,1,239,108
30,30,4,1,240,108
30,31,4,0,240,109
30,31,4,1,241,109
30,32,4,1,242,109
30,33,4,1,243,109
31,28,4,0,243,110
31,28,4,1,244,110
31,29,4,0,244,111
31,29,4,1,245,111
31,31,4,1,246,111
31,32,4,0,246,112
31,32,4,1,247,112
31,33,4,1,248,112
31,30,4,0,248,113
31,30,4,1,249,113
31,30,4,0,249,114
31,30,4,1,250,114
32,74,7,1,242,92
32,75,7,1,243,92
32,76,7,1,244,92
32,62,5,1,226,62
32,63,6,1,222,48
32,64,6,1,223,48
32,65,6,1,224,48
32,66,5,1,227,62
32,70,5,1,228,62
32,67,6,0,224,49
32,67,6,1,225,49
32,71,6,1,226,49
32,68,6,0,226,50
32,68,6,1,227,50
32,72,6,1,228,50
32,69,6,1,229,50
32,73,6,1,230,50
32,105,7,1,245,92
32,107,7,1,246,92
32,106,7,1,247,92
32,92,7,0,247,93
32,92,7,1,248,93
32,93,7,1,249,93
32,94,7,1,250,93
32,111,7,1,251,93
32,113,7,1,252,93
32,112,7,0,252,94
32,112,7,1,253,94
32,108,7,1,254,94
32,110,7,1,255,94
32,109,7,1,256,94
32,308,8,1,150,35
32,124,8,0,150,36
32,124,8,1,151,36
32,125,9,0,271,57
32,125,9,1,272,57
32,126,10,0,138,19
32,126,10,1,139,19
32,127,8,0,151,37
32,127,8,1,152,37
32,128,9,1,273,57
32,129,10,1,140,19
33,222,9,1,274,57
33,223,1,1,294,70
33,224,9,1,275,57
33,225,3,1,133,10
33,199,1,0,294,71
33,199,1,1,295,71
33,200,1,1,296,71
33,188,9,1,276,57
33,190,9,1,277,57
33,189,9,1,278,57
33,191,1,1,297,71
34,0,0,1,309,36
34,1,0,1,310,36
34,2,0,1,311,36
34,0,0,0,311,37
34,0,0,1,312,37
34,1,0,1,313,37
34,2,0,0,313,38
34,2,0,1,314,38
34,3,0,1,315,38
34,4,0,1,316,38
34,5,1,0,297,72
34,5,1,1,298,72
34,6,0,1,317,38
34,7,0,1,318,38
34,8,1,1,299,72
34,9,0,1,319,38
34,10,0,1,320,38
34,11,1,1,300,72
34,12,2,1,48,8
34,13,2,1,49,8
34,14,2,1,50,8
34,15,3,1,134,10
34,16,3,1,135,10
34,17,3,1,136,10
34,18,0,1,321,38
34,19,0,1,322,38
34,20,1,1,301,72
34,23,0,1,323,38
34,21,0,1,324,38
34,24,1,1,302,72
34,25,0,1,325,38
34,22,0,1,326,38
34,26,1,1,303,72
34,31,4,1,251,114
34,31,4,1,252,114
34,32,4,0,252,115
34,32,4,1,253,115
34,33,4,0,253,116
34,33,4,1,254,116
34,28,4,0,254,117
34,28,4,1,255,117
34,29,4,0,255,118
34,29,4,1,256,118
34,30,4,1,257,118
34,37,4,0,257,119
34,37,4,1,258,119
34,38,4,1,259,119
34,39,4,1,260,119
34,37,4,1,261,119
34,38,4,1,262,119
34,39,4,0,262,120
34,39,4,1,263,120
34,34,4,0,263,121
34,34,4,1,264,121
34,35,4,1,265,121
34,40,4,1,266,121
34,41,4,1,267,121
34,45,4,1,268,121
34,56,5,1,229,62
34,57,5,0,229,63
34,57,5,1,230,63
34,58,5,1,231,63
34,59,5,0,231,64
34,59,5,1,232,64
34,105,7,0,256,95
34,105,7,1,257,95
34,107,7,0,257,96
34,107,7,1,258,96
34,106,7,0,258,97
34,106,7,1,259,97
34,60,6,0,230,51
34,60,6,1,231,51
34,61,5,1,233,64
34,62,5,0,233,65
34,62,5,1,234,65
34,63,6,1,232,51
34,64,6,0,232,52
34,64,6,1,233,52
34,65,6,1,234,52
34,66,5,0,234,66
34,66,5,1,235,66
34,67,6,0,234,53
34,67,6,1,235,53
34,68,6,0,235,54
34,68,6,1,236,54
34,69,6,1,237,54
34,71,6,1,238,54
34,72,6,1,239,54
34,73,6,1,240,54
34,70,5,0,235,67
34,70,5,1,236,67
34,74,7,0,259,98
34,74,7,1,260,98
34,75,7,0,260,99
34,75,7,1,261,99
34,76,7,0,261,100
34,76,7,1,262,100
34,77,5,1,237,67
34,78,5,1,238,67
34,79,5,0,238,68
34,79,5,1,239,68
34,80,5,1,240,68
34,81,6,1,241,54
34,82,6,1,242,54
34,83,6,1,243,54
34,84,5,1,241,68
34,85,6,1,244,54
34,86,6,1,245,54
34,87,6,1,246,54
34,88,5,1,242,68
34,89,6,1,247,54
34,90,6,1,248,54
34,91,6,1,249,54
34,92,7,1,263,100
34,93,7,0,263,101
34,93,7,1,264,101
34,94,7,0,264,102
34,94,7,1,265,102
34,111,7,0,265,103
34,111,7,1,266,103
34,112,7,1,267,103
34,113,7,0,267,104
34,113,7,1,268,104
34,108,7,1,269,104
34,110,7,1,270,104
34,109,7,1,271,104
34,95,5,1,243,68
34,97,5,1,244,68
34,96,5,0,244,69
34,96,5,1,245,69
34,98,5,1,246,69
34,115,7,1,272,104
34,116,7,1,273,104
34,117,7,0,273,105
34,117,7,1,274,105
34,114,7,1,275,105
34,197,7,1,276,105
34,198,7,1,277,105
34,124,8,1,153,37
34,125,9,0,278,58
34,125,9,1,279,58
34,126,10,0,140,20
34,126,10,1,141,20
34,127,8,1,154,37
34,128,9,0,279,59
34,128,9,1,280,59
34,129,10,1,142,20
34,130,9,0,280,60
34,130,9,1,281,60
34,131,8,0,154,38
34,131,8,1,155,38
34,132,10,1,143,20
34,134,8,0,155,39
34,134,8,1,156,39
34,133,10,1,144,20
34,135,9,1,282,60
34,136,9,0,282,61
34,136,9,1,283,61
34,137,9,1,284,61
34,138,8,1,157,39
34,139,9,1,285,61
34,140,10,1,145,20
34,142,9,1,286,61
34,141,0,1,327,38
34,143,1,1,304,72
34,144,8,1,158,39
34,145,9,1,287,61
34,146,10,1,146,20
34,150,9,1,288,61
34,151,8,1,159,39
34,152,10,1,147,20
34,163,3,1,137,10
34,164,11,0,39,22
34,164,11,1,40,22
34,165,5,1,247,69
34,166,1,0,304,73
34,166,1,1,305,73
34,167,3,1,138,10
34,168,11,1,41,22
34,169,5,0,247,70
34,169,5,1,248,70
34,170,1,1,306,73
34,173,3,1,139,10
34,171,11,1,42,22
34,172,5,0,248,71
34,172,5,1,249,71
34,174,1,1,307,73
34,176,3,1,140,10
34,175,9,0,288,62
34,175,9,1,289,62
34,177,1,1,308,73
34,183,3,1,141,10
34,182,9,1,290,62
34,178,1,0,308,74
34,178,1,1,309,74
34,185,3,1,142,10
34,184,9,1,291,62
34,179,1,1,310,74
34,187,3,1,143,10
34,186,9,1,292,62
34,180,1,0,310,75
34,180,1,1,311,75
34,222,9,1,293,62
34,223,1,0,311,76
34,223,1,1,312,76
34,225,3,1,144,10
34,199,1,0,312,77
34,199,1,1,313,77
34,200,1,1,314,77
34,190,9,1,294,62
34,188,9,1,295,62
34,189,9,0,295,63
34,189,9,1,296,63
34,191,1,0,314,78
34,191,1,1,315,78
34,193,6,1,250,54
34,226,3,1,145,10
34,192,9,1,297,63
34,255,6,1,251,54
34,194,1,1,316,78
34,259,3,1,146,10
34,256,9,1,298,63
34,201,1,0,316,79
34,201,1,1,317,79
34,260,3,0,146,11
34,260,3,1,147,11
34,257,9,1,299,63
34,202,1,1,318,79
34,261,3,1,148,11
34,258,9,1,300,63
34,203,1,0,318,80
34,203,1,1,319,80
34,262,6,1,252,54
34,263,3,1,149,11
34,264,6,1,253,54
34,265,1,1,320,80
34,156,8,0,159,40
34,156,8,1,160,40
34,157,9,0,300,64
34,157,9,1,301,64
34,155,10,1,148,20
34,227,5,1,250,71
34,228,5,1,251,71
34,158,9,0,301,65
34,158,9,1,302,65
34,159,8,1,161,40
34,248,6,1,254,54
34,249,5,1,252,71
34,160,8,1,162,40
34,161,9,1,303,65
34,162,10,0,148,21
34,162,10,1,149,21
34,204,9,0,303,66
34,204,9,1,304,66
34,205,8,0,162,41
34,205,8,1,163,41
34,206,10,1,150,21
34,207,8,0,163,42
34,207,8,1,164,42
34,208,10,1,151,21
34,209,9,1,305,66
34,210,8,1,165,42
34,211,9,1,306,66
34,212,10,1,152,21
34,213,8,1,166,42
34,214,9,1,307,66
34,215,10,1,153,21
34,216,9,0,307,67
34,216,9,1,308,67
34,217,8,1,167,42
34,218,10,1,154,21
34,219,8,0,167,43
34,219,8,1,168,43
34,220,10,1,155,21
34,221,9,1,309,67
34,309,9,1,310,67
34,310,8,1,169,43
34,309,9,1,311,67
34,310,8,1,170,43
34,311,8,1,171,43
34,312,9,1,312,67
34,313,10,1,156,21
34,314,9,1,313,67
34,315,8,1,172,43
34,316,10,1,157,21
35,0,0,1,328,38
35,1,0,1,329,38
35,2,0,1,330,38
35,3,0,0,330,39
35,3,0,1,331,39
35,4,0,1,332,39
35,5,1,1,321,80
35,6,0,1,333,39
35,9,0,1,334,39
35,7,0,1,335,39
35,10,0,1,336,39
35,8,1,1,322,80
35,11,1,1,323,80
35,12,2,1,51,8
35,13,2,1,52,8
35,14,2,0,52,9
35,14,2,1,53,9
35,15,3,1,150,11
35,16,3,1,151,11
35,17,3,1,152,11
35,21,0,1,337,39
35,18,0,1,338,39
35,19,0,1,339,39
35,20,1,0,323,81
35,20,1,1,324,81
35,23,0,1,340,39
35,24,1,1,325,81
35,22,0,1,341,39
35,25,0,1,342,39
35,26,1,1,326,81
35,27,0,1,343,39
35,233,0,0,343,40
35,233,0,1,344,40
35,230,0,1,345,40
35,236,1,1,327,81
35,234,0,1,346,40
35,231,0,1,347,40
35,237,1,1,328,81
35,232,0,1,348,40
35,235,0,1,349,40
35,238,1,1,329,81
35,31,4,0,268,122
35,31,4,1,269,122
35,31,4,1,270,122
35,33,4,0,270,123
35,33,4,1,271,123
35,32,4,1,272,123
35,28,4,1,273,123
35,29,4,0,273,124
35,29,4,1,274,124
35,30,4,1,275,124
35,37,4,1,276,124
35,39,4,1,277,124
35,38,4,1,278,124
35,35,4,1,279,124
35,36,4,1,280,124
35,42,4,1,281,124
35,43,4,0,281,125
35,43,4,1,282,125
35,44,4,0,282,126
35,44,4,1,283,126
35,41,4,1,284,126
35,47,4,1,285,126
35,48,4,1,286,126
35,49,4,1,287,126
35,50,4,1,288,126
35,56,5,1,253,71
35,57,5,1,254,71
35,58,5,1,255,71
35,59,5,1,256,71
35,105,7,0,277,106
35,105,7,1,278,106
35,107,7,1,279,106
35,106,7,1,280,106
35,60,6,1,255,54
35,61,5,1,257,71
35,62,5,1,258,71
35,63,6,1,256,54
35,66,5,1,259,71
35,67,6,1,257,54
35,64,6,1,258,54
35,65,6,1,259,54
35,68,6,1,260,54
35,69,6,1,261,54
35,70,5,1,260,71
35,71,6,1,262,54
35,72,6,1,263,54
35,73,6,1,264,54
35,74,7,0,280,107
35,74,7,1,281,107
35,75,7,1,282,107
35,76,7,1,283,107
35,74,7,1,284,107
35,75,7,1,285,107
35,76,7,1,286,107
35,111,7,1,287,107
35,112,7,1,288,107
35,113,7,1,289,107
35,92,7,1,290,107
35,93,7,1,291,107
35,94,7,1,292,107
35,124,8,1,173,43
35,127,8,1,174,43
35,125,9,0,313,68
35,125,9,1,314,68
35,128,9,1,315,68
35,126,10,0,157,22
35,126,10,1,158,22
35,129,10,1,159,22
35,130,9,1,316,68
35,131,8,1,175,43
35,132,10,1,160,22
35,124,8,1,176,43
35,127,8,1,177,43
35,125,9,1,317,68
35,126,10,1,161,22
35,129,10,1,162,22
35,128,9,1,318,68
35,130,9,1,319,68
35,131,8,1,178,43
35,132,10,1,163,22
35,134,8,1,179,43
35,135,9,0,319,69
35,135,9,1,320,69
35,133,10,1,164,22
35,136,9,1,321,69
35,137,9,1,322,69
35,138,8,1,180,43
35,139,9,1,323,69
35,140,10,1,165,22
35,142,9,1,324,69
35,141,0,1,350,40
35,143,1,1,330,81
35,163,3,1,153,11
35,164,11,1,43,22
35,165,5,1,261,71
35,166,1,1,331,81
35,168,11,0,43,23
35,168,11,1,44,23
35,169,5,1,262,71
35,167,3,1,154,11
35,170,1,1,332,81
35,171,11,1,45,23
35,172,5,1,263,71
35,173,3,1,155,11
35,174,1,1,333,81
35,175,9,1,325,69
35,176,3,1,156,11
35,177,1,1,334,81
35,178,1,1,335,81
35,179,1,1,336,81
35,180,1,1,337,81
35,222,9,1,326,69
35,223,1,1,338,81
35,199,1,1,339,81
35,200,1,0,339,82
35,200,1,1,340,82
35,191,1,1,341,82
35,193,6,1,265,54
35,194,1,1,342,82
35,144,8,1,181,43
35,145,9,1,327,69
35,146,10,1,166,22
35,181,9,1,328,69
36,0,0,1,351,40
36,1,0,1,352,40
36,2,0,1,353,40
36,4,0,1,354,40
36,3,0,1,355,40
36,5,1,1,343,82
36,6,0,1,356,40
36,7,0,1,357,40
36,8,1,1,344,82
36,9,0,1,358,40
36,10,0,1,359,40
36,11,1,1,345,82
36,12,2,1,54,9
36,13,2,1,55,9
36,14,2,1,56,9
36,15,3,1,157,11
36,16,3,1,158,11
36,17,3,1,159,11
36,18,0,0,359,41
36,18,0,1,360,41
36,19,0,0,360,42
36,19,0,1,361,42
36,20,1,0,345,83
36,20,1,1,346,83
36,21,0,1,362,42
36,23,0,1,363,42
36,24,1,1,347,83
36,22,0,1,364,42
36,25,0,1,365,42
36,26,1,1,348,83
36,19,0,1,366,42
36,18,0,1,367,42
36,20,1,1,349,83
36,23,0,1,368,42
36,21,0,1,369,42
36,24,1,1,350,83
36,25,0,1,370,42
36,22,0,1,371,42
36,26,1,1,351,83
36,31,4,0,288,127
36,31,4,1,289,127
36,32,4,0,289,128
36,32,4,1,290,128
36,33,4,0,290,129
36,33,4,1,291,129
36,28,4,1,292,129
36,29,4,0,292,130
36,29,4,1,293,130
36,30,4,1,294,130
36,37,4,1,295,130
36,38,4,1,296,130
36,39,4,0,296,131
36,39,4,1,297,131
36,37,4,1,298,131
36,38,4,1,299,131
36,39,4,1,300,131
36,35,4,0,300,132
36,35,4,1,301,132
36,35,4,1,302,132
36,35,4,1,303,132
36,56,5,1,264,71
36,57,5,1,265,71
36,58,5,0,265,72
36,58,5,1,266,72
36,59,5,1,267,72
36,105,7,0,292,108
36,105,7,1,293,108
36,107,7,0,293,109
36,107,7,1,294,109
36,105,7,0,294,110
36,105,7,1,295,110
36,107,7,0,295,111
36,107,7,1,296,111
36,106,7,1,297,111
36,60,6,0,265,55
36,60,6,1,266,55
36,61,5,1,268,72
36,62,5,1,269,72
36,63,6,0,266,56
36,63,6,1,267,56
36,66,5,0,269,73
36,66,5,1,270,73
36,64,6,0,267,57
36,64,6,1,268,57
36,65,6,0,268,58
36,65,6,1,269,58
36,67,6,0,269,59
36,67,6,1,270,59
36,69,6,1,271,59
36,68,6,1,272,59
36,70,5,1,271,73
36,71,6,0,272,60
36,71,6,1,273,60
36,73,6,1,274,60
36,72,6,1,275,60
36,74,7,1,298,111
36,75,7,0,298,112
36,75,7,1,299,112
36,76,7,1,300,112
36,77,5,1,272,73
36,92,7,0,300,113
36,92,7,1,301,113
36,93,7,1,302,113
36,94,7,1,303,113
36,80,5,1,273,73
36,81,6,0,275,61
36,81,6,1,276,61
36,83,6,1,277,61
